,date,stock,1_return,3_return,6_return,12_return,1_return_over_zero,amc,amc_over_mean
5129,194308,SMALL HiBM,-7.827899999999999,3.9421857483653566,69.77744728716068,158.25560626234733,0,1.82,0
5130,194308,ME2 BM1,-3.4143000000000034,10.939310302701855,46.04284336046369,96.05430701003476,0,7.0,0
5131,194308,ME2 BM2,-5.0124999999999975,6.870912191707856,33.84787554987565,75.71036466325205,0,5.95,0
5132,194308,ME2 BM3,-5.269900000000005,3.706014845123007,28.898886831276617,72.28472513996174,0,5.91,0
5133,194308,ME2 BM4,-8.892,-0.4161175065719114,35.85161053375452,88.20510101239378,0,5.56,0
5134,194308,ME2 BM5,-11.7626,3.0417164041639966,53.59297346671106,139.02322867469474,0,5.28,0
5135,194308,ME3 BM1,-4.6198999999999995,3.2145393852064164,20.25628254535019,56.61109554833883,0,11.79,0
5136,194308,ME3 BM2,-6.3585,-0.4699691457118571,14.21904766498676,41.10207745630774,0,11.22,0
5137,194308,ME3 BM3,-5.544899999999997,2.977265926342576,27.423261352192753,64.70452412985823,0,11.63,0
5138,194308,ME3 BM4,-6.579299999999999,2.604805742722238,31.771927020177593,79.77326396834007,0,11.67,0
5139,194308,ME3 BM5,-9.420399999999995,-0.22242710232109886,47.82245122595074,123.08590382687453,0,10.89,0
5140,194308,ME4 BM1,-5.271700000000001,-0.5106181326244963,14.583075350711239,45.41533023593378,0,27.36,0
5141,194308,ME4 BM2,-3.9544000000000024,5.228384459896374,20.073540826190705,52.93532504087568,0,27.31,0
5142,194308,ME4 BM3,-6.430000000000002,-0.4160441999744524,16.486062348946163,48.091231297731184,0,23.19,0
5143,194308,ME4 BM4,-9.025700000000004,1.3038583989283925,28.35287469565444,68.4302770739053,0,25.13,0
5144,194308,ME4 BM5,-10.332700000000006,-5.243187554584061,39.390694925514126,105.37283768086066,0,23.61,0
5145,194308,BIG LoBM,-5.477900000000002,1.6163873035958343,8.253784127549157,33.792584666675495,0,219.65,1
5146,194308,ME5 BM2,-3.4555000000000002,4.037413270195334,17.064463483472323,44.27284899722608,0,241.55,1
5147,194308,ME5 BM3,-1.8768000000000007,5.303665432495452,24.00236631848376,61.85068794259338,0,152.36,1
5148,194308,ME5 BM4,-4.504699999999994,1.6793837103316278,20.19874123533576,56.10425311170633,0,168.36,1
5149,194308,BIG HiBM,-4.352599999999995,1.2770195745725577,30.989039579738865,79.63455987286609,0,95.26,1
5150,194309,SMALL LoBM,-6.6783999999999955,-21.322262298062533,6.3744992518653065,84.48480439209625,0,1.27,0
5151,194309,ME1 BM2,-4.317599999999999,-5.29941616202837,3.56773554646721,83.47723248501022,0,1.82,0
5152,194309,ME1 BM3,-0.5314000000000041,-9.131210580915372,20.564559154079355,85.67638653789965,0,2.38,0
5153,194309,ME1 BM4,-1.2554999999999983,-4.50398613990044,28.265096146765046,110.84714383688254,0,2.5,0
5154,194309,SMALL HiBM,-0.856800000000002,-10.352798983863442,32.668421245830004,153.11834289409322,0,1.8,0
5155,194309,ME2 BM1,0.5357000000000056,-4.102231304501491,26.035078498607866,97.32043849239831,1,6.99,0
5156,194309,ME2 BM2,-0.6875999999999993,-4.017707011219452,21.436155590245342,69.50813162198068,0,5.86,0
5157,194309,ME2 BM3,-0.5048000000000052,-5.682403968788741,19.85903189047422,65.25610217547731,0,5.86,0
5158,194309,ME2 BM4,0.6596999999999964,-7.378914126411173,21.552972702763995,83.6900282678853,1,5.59,0
5159,194309,ME2 BM5,2.3385999999999907,-8.169653484330897,36.31565373555825,138.97419089218897,1,5.4,0
5160,194309,ME3 BM1,2.3382000000000014,0.4126685651733242,15.712067395367235,51.39931115815914,1,12.01,0
5161,194309,ME3 BM2,0.6072999999999995,-4.53691392245249,7.015292407648954,38.010778034683625,1,11.25,0
5162,194309,ME3 BM3,0.3387000000000029,-4.456449943793217,16.707418183205604,63.84138204659602,1,11.62,0
5163,194309,ME3 BM4,2.489999999999992,-1.0811263338795452,22.6878321517352,80.44069559777824,1,11.92,0
5164,194309,ME3 BM5,0.19329999999999625,-11.469707094090264,23.948311160982882,114.93126945793573,1,10.88,0
5165,194309,ME4 BM1,2.367800000000009,-1.2761614290286105,11.811591235577822,44.60857307126869,1,27.85,0
5166,194309,ME4 BM2,1.404099999999997,-0.3043993451493532,14.052295492715515,52.88542067385005,1,27.63,0
5167,194309,ME4 BM3,0.2977999999999925,-5.397274625518911,9.060133096687316,45.285692891189335,1,23.17,0
5168,194309,ME4 BM4,0.9875999999999996,-5.779153757229771,17.863915688016174,68.17282448897414,1,25.33,0
5169,194309,ME4 BM5,-1.3804999999999956,-15.057683728745296,23.12471630244257,97.10352156707218,0,23.29,0
5170,194309,BIG LoBM,1.4076999999999895,-2.216455859251365,5.993390621358308,34.09606306598489,1,221.78,1
5171,194309,ME5 BM2,1.4871000000000079,1.0069200272992296,11.871426249561035,43.591445742334486,1,244.47,1
5172,194309,ME5 BM3,1.7063999999999968,0.08079980062025705,16.45018272664538,62.73696456503384,1,153.93,1
5173,194309,ME5 BM4,0.3106000000000053,-3.843699178639548,9.82583975706357,50.50321443957808,1,167.28,1
5174,194309,BIG HiBM,1.1735999999999969,-2.50266264084793,17.930431262216008,72.23127870125711,1,95.64,1
5175,194310,SMALL LoBM,8.469400000000004,-15.466280602538585,-4.554576902680962,87.28748464173779,1,1.38,0
5176,194310,ME1 BM2,1.5927999999999942,-4.5184988201464655,5.405300088308795,71.3605425483598,1,1.83,0
5177,194310,ME1 BM3,2.77909999999999,-5.941920067929097,6.60423940220356,87.77669770703824,1,2.43,0
5178,194310,ME1 BM4,3.2332000000000027,-4.11714149527821,14.288419896599391,101.19149855567238,1,2.57,0
5179,194310,SMALL HiBM,5.977800000000011,-3.154975271985261,22.072285441840567,145.94206037733204,1,1.9,0
5180,194310,ME2 BM1,5.428900000000003,2.374740311697532,16.663708056888527,98.29395668313336,1,7.33,0
5181,194310,ME2 BM2,2.8683000000000014,-2.959841431456156,11.676886941313281,71.15801096943063,1,5.99,0
5182,194310,ME2 BM3,2.8834000000000026,-3.03043818940677,7.002792506730593,62.26375336832548,1,5.97,0
5183,194310,ME2 BM4,3.9104999999999945,-4.704678535291018,11.504817686187918,82.71342784899277,1,5.79,0
5184,194310,ME2 BM5,8.172,-2.319688994569402,23.586284692225657,150.29619968057239,1,5.83,0
5185,194310,ME3 BM1,1.3740000000000085,-1.0485572889747163,7.363524468389726,51.41783248633831,1,12.07,0
5186,194310,ME3 BM2,2.5894000000000084,-3.3503366445249094,2.086853789588128,38.77819523526158,1,11.45,0
5187,194310,ME3 BM3,3.7700999999999985,-1.6518675690070816,10.205842605586035,67.59709082005729,1,12.01,0
5188,194310,ME3 BM4,1.2842999999999938,-3.023447448852512,10.558365337702359,75.9124619928873,1,11.98,0
5189,194310,ME3 BM5,6.616500000000003,-3.2405255450806747,15.481955948813075,120.80020822529013,1,11.56,0
5190,194310,ME4 BM1,0.8664999999999923,-2.188467200103672,3.611447259823275,42.26236843551268,1,27.98,0
5191,194310,ME4 BM2,3.3698999999999923,0.6762626157092333,9.807846839556955,53.048137192657485,1,28.34,0
5192,194310,ME4 BM3,4.765799999999998,-1.6787095087193227,5.253397976331997,47.648272706017906,1,24.07,0
5193,194310,ME4 BM4,3.559099999999993,-4.857394334209597,9.542190947081952,70.00902326359011,1,26.12,0
5194,194310,ME4 BM5,2.50999999999999,-9.350978059120152,9.797557151063895,88.97047280155488,1,23.71,0
5195,194310,BIG LoBM,2.497400000000005,-1.7534873781351434,4.840221219955154,33.47075300356073,1,226.55,1
5196,194310,ME5 BM2,1.7716999999999983,-0.28387130218142653,8.722199386193719,42.311267019211215,1,247.04,1
5197,194310,ME5 BM3,2.272099999999999,2.065074970124936,10.781043746828068,64.02627733311121,1,156.5,1
5198,194310,ME5 BM4,3.0407000000000073,-1.2953470394264421,4.95363658640009,51.6502975035936,1,171.89,1
5199,194310,BIG HiBM,3.242199999999995,-0.09260783588713739,9.993867379818845,68.27564654123985,1,98.74,1
5200,194311,SMALL LoBM,-2.141000000000004,-0.9418557866304633,-11.646327213213203,80.63105340112486,0,1.35,0
5201,194311,ME1 BM2,-0.3058000000000005,-3.09082799349909,4.150201476217763,53.056280066483666,0,2.01,0
5202,194311,ME1 BM3,0.5017999999999967,2.7459367146865254,6.070098948224678,62.54387139061579,1,2.44,0
5203,194311,ME1 BM4,2.394800000000008,4.378297016602972,11.675473731692708,88.77936258154125,1,2.63,0
5204,194311,SMALL HiBM,-1.7159000000000035,3.2668898166654747,7.337862429798214,115.79714995363707,0,1.87,0
5205,194311,ME2 BM1,-3.232900000000005,2.5670128519653224,13.78713665605391,73.5515787490034,0,7.08,0
5206,194311,ME2 BM2,0.8264999999999967,3.005338048809447,10.082744378914988,59.98308316647374,1,6.03,0
5207,194311,ME2 BM3,1.3161999999999896,3.711360151783061,7.55491855508712,53.81528529380726,1,6.03,0
5208,194311,ME2 BM4,4.103900000000005,8.88851271271367,8.435408548670287,72.46717407539269,1,6.01,0
5209,194311,ME2 BM5,-2.7600999999999987,7.646232483470405,10.920525595384634,103.55747883254587,0,5.67,0
5210,194311,ME3 BM1,-0.8279000000000036,2.8854275858598344,6.192720177245303,34.8633256406266,0,11.94,0
5211,194311,ME3 BM2,-0.5716999999999972,2.6223599900384365,2.1400665614838887,29.85875861406766,0,11.34,0
5212,194311,ME3 BM3,-0.24999999999999467,3.861265405378256,6.953491470960826,52.83289673926615,0,11.93,0
5213,194311,ME3 BM4,0.9778999999999982,4.821400673025522,7.5517945373583695,63.277664271310655,1,12.07,0
5214,194311,ME3 BM5,-1.6677000000000053,5.04110936616482,4.80746947035573,90.1462482738204,0,11.33,0
5215,194311,ME4 BM1,-2.0781999999999967,1.108975380376176,0.5926946183731463,29.901157959570934,0,27.36,0
5216,194311,ME4 BM2,-1.446499999999995,3.30507641888127,8.706262980650138,40.513966584438464,0,27.83,0
5217,194311,ME4 BM3,-1.4602000000000004,3.54344662554984,3.112660121410604,36.71057230535766,0,23.72,0
5218,194311,ME4 BM4,1.5856000000000092,6.240099479992889,7.625319940092656,56.45411076003428,1,26.49,0
5219,194311,ME4 BM5,2.455800000000008,3.57753676279311,-1.8532277540983966,69.82322186927657,1,24.27,0
5220,194311,BIG LoBM,-1.7459000000000002,2.1255629720453806,3.7763076056512856,24.925922201057695,0,222.34,1
5221,194311,ME5 BM2,-1.1333000000000037,2.114616380307699,6.237405452855316,33.53522343913684,0,244.12,1
5222,194311,ME5 BM3,-1.0803000000000007,2.8935725345511143,8.350703373325729,47.67481044798352,0,154.74,1
5223,194311,ME5 BM4,0.5424000000000095,3.9213730919026357,5.666611703161006,37.86956637703156,1,172.68,1
5224,194311,BIG HiBM,-0.858800000000004,3.5568007914563715,4.879241408364399,47.1392860539956,0,97.28,1
5225,194312,SMALL LoBM,-14.012599999999997,-8.726894205278391,-28.188385230417058,42.972156146634724,0,1.15,0
5226,194312,ME1 BM2,-5.393199999999998,-4.180218575363604,-9.258107558601047,46.97929398968925,0,1.9,0
5227,194312,ME1 BM3,-7.169899999999996,-4.111291605410949,-12.867091492240734,62.508334219109486,0,2.23,0
5228,194312,ME1 BM4,-10.103200000000001,-4.974202196151145,-9.25415095856632,71.59535610586016,0,2.35,0
5229,194312,SMALL HiBM,-14.104399999999995,-10.531721177686693,-19.794192238483244,97.64318793625047,0,1.61,0
5230,194312,ME2 BM1,-7.514799999999999,-5.646146622378101,-9.516759932638353,59.802717290596895,0,6.48,0
5231,194312,ME2 BM2,-7.859300000000003,-4.433042081815208,-8.272642450503264,50.45919003396953,0,5.49,0
5232,194312,ME2 BM3,-5.594699999999997,-1.5942269723853264,-7.186040524423742,46.32934736415777,0,5.64,0
5233,194312,ME2 BM4,-4.707899999999999,3.0821176922957383,-4.524223251904857,70.78516811398588,0,5.7,0
5234,194312,ME2 BM5,-14.9092,-10.496097865277775,-17.808256524639233,84.19441021232754,0,4.77,0
5235,194312,ME3 BM1,-7.0689,-6.571974497066602,-6.186426404753886,27.57282993754837,0,11.03,0
5236,194312,ME3 BM2,-6.8726000000000065,-5.007354657800144,-9.31708920963632,22.720901901239255,0,10.5,0
5237,194312,ME3 BM3,-8.313800000000004,-5.094995727365492,-9.32438973693026,42.01389806149627,0,10.82,0
5238,194312,ME3 BM4,-7.899600000000007,-5.804537705669633,-6.822909653853204,50.424057849715574,0,10.97,0
5239,194312,ME3 BM5,-12.834400000000002,-8.616930248156551,-19.0983006822812,69.8205279854641,0,9.78,0
5240,194312,ME4 BM1,-6.920899999999996,-8.065500769503975,-9.238733388654163,20.496441456179216,0,25.22,0
5241,194312,ME4 BM2,-5.657800000000002,-3.8892097999451813,-4.181770415932007,33.062686331394175,0,26.05,0
5242,194312,ME4 BM3,-8.081300000000002,-5.106801870629973,-10.228448374609844,26.729261015613236,0,21.33,0
5243,194312,ME4 BM4,-9.1538,-4.4287682311558,-9.951976662755735,45.87638593799499,0,23.87,0
5244,194312,ME4 BM5,-14.197400000000005,-9.88372526890492,-23.453148906040433,47.68252934399815,0,20.68,0
5245,194312,BIG LoBM,-4.807600000000001,-4.133735005723094,-6.258568453234192,17.67183837566897,0,210.26,1
5246,194312,ME5 BM2,-4.271199999999997,-3.679288416486415,-2.709415881114896,25.371501992015123,0,231.96,1
5247,194312,ME5 BM3,-6.487699999999997,-5.396173466736542,-5.319733763518542,37.44619042886801,0,143.39,1
5248,194312,ME5 BM4,-7.8801000000000005,-4.56415875202858,-8.232425398204601,32.38310557471682,0,156.31,1
5249,194312,BIG HiBM,-12.768,-10.71320140194356,-12.947748753666255,37.33669669855053,0,82.54,1
5250,194401,SMALL LoBM,8.967600000000008,-8.307676791824182,-22.48906879018726,63.71724172051319,1,1.44,0
5251,194401,ME1 BM2,4.92490000000001,-1.0374654109165937,-5.509086368711358,53.10024544761986,1,2.21,0
5252,194401,ME1 BM3,10.736900000000006,3.3130112310846282,-2.825765316037032,74.26012797246125,1,2.44,0
5253,194401,ME1 BM4,13.51420000000001,4.489422172960444,0.18744481450105877,96.49856319175036,1,2.68,0
5254,194401,SMALL HiBM,12.640699999999994,-4.906786569068766,-7.906953938150818,124.93995286901303,1,1.81,0
5255,194401,ME2 BM1,7.071800000000006,-4.175829226350114,-1.9002540146383695,68.30953919182983,1,6.9,0
5256,194401,ME2 BM2,6.708000000000003,-0.8658746617406621,-3.8000875762141173,51.904523681813686,1,5.81,0
5257,194401,ME2 BM3,12.572099999999997,7.672807487329747,4.40984960962727,59.95628284594385,1,6.28,0
5258,194401,ME2 BM4,11.750799999999995,10.859914232038182,5.644311642921429,87.05801049966486,1,6.28,0
5259,194401,ME2 BM5,12.511800000000006,-6.905251486508157,-9.064760122297699,97.11766581881416,1,5.35,0
5260,194401,ME3 BM1,7.981900000000008,-0.48201997499158766,-1.525523008384222,32.82701910639094,1,11.78,0
5261,194401,ME3 BM2,9.085900000000002,1.0080789100499477,-2.3760317716041146,30.771650663067906,1,11.36,0
5262,194401,ME3 BM3,8.338200000000008,-0.9171492184209873,-2.5538666969295742,49.35841767043836,1,11.65,0
5263,194401,ME3 BM4,8.82940000000001,1.2124845036654008,-1.8476217769809122,55.79376885591938,1,11.84,0
5264,194401,ME3 BM5,15.752600000000005,-0.7862017627924933,-4.001250238914,89.95772829319006,1,11.26,0
5265,194401,ME4 BM1,7.2673999999999905,-2.2314177377294797,-4.371051092545663,21.24640828578086,1,26.81,0
5266,194401,ME4 BM2,8.088600000000001,0.49812138366822634,1.1777526080760659,37.41806523234168,1,27.78,0
