Best_dup0,EW_dup0,MV_dup0,EG_dup0,ONS_dup0
6.956965209687996e+32,3.199374308004644,2.703004984793384,3.2012923684770707,5.926964079576916
7.108418342302905e+32,3.1958061169361334,2.7018411810793284,3.1972494578979176,5.914003794011812
7.898234704316181e+32,3.211773607109836,2.7160810641436197,3.2135319068414274,5.97054690621461
8.400641413857732e+32,3.225898273706437,2.721658937107639,3.2275894646729046,5.984024595441887
9.068912438330115e+32,3.2450690702807914,2.7404440289119925,3.247395313176969,5.988037689085333
9.39738844684643e+32,3.2425027614910444,2.7464447010751343,3.2446018043073623,5.988149110196659
9.825533464484754e+32,3.26269544743823,2.7488561296532605,3.264869335194585,6.0068582599457425
1.0655004999556556e+33,3.2795291433384293,2.756556124784071,3.282291086163285,5.987764073510625
1.2250059247990172e+33,3.2988355492091994,2.7733208952237622,3.3017102456529446,6.022551523254567
1.2703801442535727e+33,3.29171372979574,2.7592734510412464,3.294806270897804,6.042890426623352
1.3260990173805344e+33,3.310695945637562,2.7728152308626086,3.314136141118549,6.075117994076746
1.3968198779774384e+33,3.3237437662144247,2.792043830629671,3.3276373887905364,6.092249483080056
1.5132168784092984e+33,3.3524812241219775,2.8135411229038914,3.3569789150262834,6.146179886730881
1.620398029907029e+33,3.3663772587959633,2.8189441035862792,3.371150633102378,6.117697122422275
1.7909611265350427e+33,3.3918869175792836,2.822867828202463,3.3968582437146697,6.162426189223381
1.950320847574131e+33,3.4044698758526923,2.826251270414659,3.4098276451411613,6.17096648935511
2.0209809718817418e+33,3.412238686972173,2.8429740279175806,3.4173283694032315,6.208967914590784
2.1764348282388855e+33,3.4185532242312306,2.8729513160960973,3.4237755980811437,6.233564218848568
2.386351967422526e+33,3.4373058878623746,2.879331672500229,3.443363635757853,6.252326484928663
2.52051267503102e+33,3.4417228259282777,2.8843739231163954,3.4480160486584026,6.27252699996428
2.637212411884956e+33,3.4287819481027872,2.8861741790039734,3.4345586859082213,6.23584548920243
2.766910518301458e+33,3.434569922519071,2.9182917601346086,3.439903161159983,6.215510368315085
2.9797412753692064e+33,3.465935178289276,2.9326590410009126,3.472207926243479,6.234162084609678
3.2989907556122635e+33,3.4665965942524664,2.9168544025351633,3.4740009930121323,6.195908720835758
3.5118416391643666e+33,3.453823148746144,2.8938910951480783,3.4619890406654763,6.167102932406078
3.625133650443809e+33,3.453013419096827,2.88342089781519,3.4611054504117456,6.169039700837405
4.0507605923424166e+33,3.4559456029918763,2.860100233938751,3.465332382368028,6.1250340512945485
4.344278704863548e+33,3.419793532029912,2.8298029468145005,3.4295385473305706,6.028669260008731
4.587427983974761e+33,3.406435438516744,2.8129310002783066,3.41584361371833,5.981788972595776
5.1871883185996216e+33,3.4196315909127315,2.823401658619699,3.4290378452483,6.005218638341961
5.275992982614047e+33,3.4043990319705437,2.8131924063033087,3.413451280550406,6.008249939528952
5.33719450121237e+33,3.35321672952406,2.773474876186287,3.3617153366535817,5.9577014985986665
5.505209384110536e+33,3.348394617577186,2.7763048875988017,3.357098023695903,5.963624782707303
5.700809473527984e+33,3.3410104773358125,2.7682024319070515,3.3492855810032522,5.943027106945722
5.885344676186085e+33,3.3477166278105983,2.7707246771083587,3.3552885539738275,5.981898083133365
6.17013650506673e+33,3.307114404642969,2.730988259007218,3.3146103433717404,5.920399069649596
6.250471682362699e+33,3.2529668367671714,2.6963295322558563,3.259633481980731,5.837864082095976
6.414984097042485e+33,3.2337544531884648,2.6830426791250472,3.2402126198017767,5.810827649397955
6.618274943077761e+33,3.236783403192951,2.686507229929512,3.2427250782302526,5.831286915012979
6.830059741256249e+33,3.2262683526650786,2.6836773926166244,3.232260267362145,5.782181109827855
7.030931798246595e+33,3.1886733644999956,2.6709384679870474,3.193019603313574,5.801383079696988
7.670113808025193e+33,3.220617671414077,2.683666386433171,3.225930971862405,5.828558676779509
8.181480295606233e+33,3.2334330458982454,2.6808830369799685,3.239381440447788,5.847034239836855
8.415225187651704e+33,3.2306693588198483,2.6862019821179275,3.236058728945259,5.8826470303801
8.771441669845e+33,3.236956600355374,2.68868528057943,3.24273551205268,5.862315584424148
9.483858162269812e+33,3.251497728727859,2.6961125711708025,3.2581519697809678,5.834089504203213
9.764201009546508e+33,3.258061238170822,2.7121988705310858,3.264520315045728,5.848110790051241
1.0044531220530589e+34,3.259569901527497,2.721736761525663,3.265475571994396,5.860077764333591
1.069260437487922e+34,3.280111529959707,2.7337069213797047,3.28683775712617,5.880027536261418
